idle_timeout,arrival_rate,replications,simulation_total_delay,simulation_switch_delay,simulation_miss_delay,simulation_residual_delay,analytical_total_delay,analytical_switch_delay,analytical_miss_delay,analytical_residual_delay
4.0,1.9873469387755103,10,0.9909355884605324,0.9896734760862491,0.000913461624072674,0.0003486507502106557,0.9881945471183655,0.9875050382910118,0.00031765222100947914,0.00037185660634431677
4.0,2.046326530612245,10,1.0537987039805614,1.052889888787584,0.0006943876012270711,0.0002144275917502963,1.0491302177866397,1.0485769313075113,0.00025088693591532893,0.0003023995432132123
4.0,2.1053061224489795,10,1.1335068243970985,1.132837995730302,0.00036748696932782177,0.0003013416974688481,1.1181446014771494,1.1177007299270072,0.00019815594394970897,0.00024571560619246756
4.0,2.164285714285714,10,1.209538563461248,1.2087790788511084,0.0004964710471869277,0.0002630135629529195,1.1969372081203578,1.1965811965811963,0.00015650872114776994,0.00019950281801370593
4.0,2.223265306122449,10,1.2888465938305376,1.28825078401164,0.00029597734425303374,0.00029983247464409804,1.2877263609350547,1.2874408828166057,0.0001236152159539485,0.00016186290249476566
4.0,2.282244897959184,10,1.4205374748060826,1.419985533717837,0.00040339930090965644,0.00014854178733587813,1.3934617374163445,1.3932328689223774,9.763531147321882e-05,0.00013123318249377445
4.0,2.3412244897959185,10,1.5331583215779145,1.532732768810447,0.0002303490848804504,0.0001952036825871375,1.5181512269789963,1.5179677819083026,7.711577067158744e-05,0.00010632930002213495
4.0,2.400204081632653,10,1.6836972529134697,1.6831882528879827,0.0003251076522982814,0.00018389237318872987,1.6673807590579868,1.6672337529772032,6.0908871534375254e-05,8.609720924917463e-05
4.0,2.4591836734693877,10,1.8813856988676736,1.8808416177892109,0.0001910274832149957,0.00035305359524766977,1.8491743850049456,1.8490566037735847,4.810816259701168e-05,6.96730687638863e-05
4.0,2.5181632653061223,10,2.1319128201439366,2.131584445451931,0.00013887151370370172,0.00018950317830185184,2.0754861307052788,2.0753917831427358,3.7997733514626516e-05,5.634982902844391e-05
4.0,2.5771428571428574,10,2.4372923557845505,2.43702357156985,0.00010829029918719238,0.00016049391551334016,2.3649404264898823,2.3648648648648662,3.0012155592367834e-05,4.554946942394554e-05
